;;;;;;;;;;
;LISTADO DE ARTICULOS RESMAP;;;;;; ;;;
;;;;;;;;;;
IT;UBICACIÓN;STOCK;DETALLE;CODIGO;UNIDAD; VALOR C/IVA ;CATEGORIA; NETO ;;
225;295;;ENCHUFE CARRO  MACHO   AMERICANO   IMBEST;23-AMERICANO;UN; 6500 ;ENCHUFE; $5.462 ;;
226;296;;ENCHUFE CARRO HEMBRA/MACHO PLASTICO DNI KIT;23-DNI;UN; 10000 ;ENCHUFE; $8.403 ;;
227;297;;ENCHUFE 6 PIN HEMBRA F/MAN/MBENZ/VOLVO 2293;23-2293;UN; 8000 ;ENCHUFE; $6.723 ;;
228;298;;ENCHUFE 8 PIN HEMBRA F/ MAN/MBENZ/VOLVO ;2292;UN; 8000 ;ENCHUFE; $6.723 ;;
229;299;;ENCHUFE 8 PIN HEMBRA FOCO IVECO ;1143;UN; 7500 ;ENCHUFE; $6.303 ;;
230;4;;CINTA AISLANTE 18mm x 17MT     HELLA;23-17;UN; 2000 ;CINTA ; $1.681 ;; 
231;30;;FAROL DOBLE FAZ CUADRADO BIVOLTAJE IZQUIERDA;23-BIVOLTAJE;UN; $24.800 ;FOCO; $20.840 ;;
232;300;;HOROMETRO 12/24V NEGRO 9821;23-9821;UN; 28000 ;HERRAMIENTAS ; $23.529 ;;
233;301;;ENCHUFE ELECTROVENTILADOR 2 PINES 1822;23-1822;UN; 1500 ;ENCHUFE; $1.261 ;;
234;302;;ENCHUFE ELECTRO VENTILADOR  GRANDE 3090;23-3090;UN; 2200 ;ENCHUFE; $1.849 ;;
235;303;;ENCHUFE 8 POLOS MACHO C/CABLE 014;23-014;UN; 1400 ;ENCHUFE; $1.176 ;;
236;304;;ENCHUFE 8 POLOS HEMBRA  C/CABLE 010;23-010;UN; 1400 ;ENCHUFE; $1.176 ;;
237;305;;ENCHUFE 6 POLOS MACHO C/CABLE 011;23-011;UN; 1200 ;ENCHUFE; $1.008 ;;
238;306;;ENCHUFE 6 POLOS HEMBRA C/CABLE 012;23-012;UN; 1200 ;ENCHUFE; $1.008 ;;
239;307;;ENCHUFE 3 POLOS MACHO C/CABLE 015;23-015;UN; 1000 ;ENCHUFE; $840 ;;
240;308;;ENCHUFE 3 POLOS HEMBRA C/CABLE 018;23-018;UN; 1000 ;ENCHUFE; $840 ;;
241;309;;ENCHUFE 2 POLOS MACHO C/CABLE 016;23-016;UN; 750 ;ENCHUFE; $630 ;;
242;31;;FAROL DOBLE FAZ CUADRADO BIVOLTAJE DERECHA;23-BIVOLTAJE;UN; $248.000 ;FOCO; $208.403 ;;
243;310;;ENCHUFE 2 POLOS HEMBRA  C/CABLE 017;23-017;UN; 750 ;ENCHUFE; $630 ;;
244;311;;ENCHUFE 2 POLOS MACHO/HEMBRA 165253;23-165253;UN; 1700 ;ENCHUFE; $1.429 ;;
245;312;;ENCHUFE 2 POLOS CABLE 14/25.4  REF;46135;UN; 4200 ;ENCHUFE; $3.529 ;;
246;313;;ENCHUFE 3 POLOS CABLE  N16  SET 25.4Cm 3POL;46104;UN; 3800 ;ENCHUFE; $3.193 ;;
247;314;;ENCHUFE 2 POLOS CABLE N16 SET 35523;23-35523;UN; 2000 ;ENCHUFE; $1.681 ; ;
248;3;45;CONECTOR 3 PINES SET COMPLETO ARMABLE;CH026SKT3/ CR0018;UN; $1.500 ;CONECTOR; $1.261 ;;
249;3;3;CONECTOR 4 PINES MACHO/HEMBRA C/PINES ;CR0014;UN; $8.500 ;CONECTOR; $7.143 ;;
250;316;;CONVERSOR VOLTAJE 12V A 220V NEGRO 2000w;23-2000;UN; 71000 ;ACCESORIO; $59.664 ;;
251;317;;CONVERSOR VOLTAJE 12V A 220V ROJO  3000w;23-3000;UN; 74000 ;ACCESORIO; $62.185 ;;
252;318;;CONVERSOR VOLTAJE 24V A 12V 30AMP  360W 108X80X39mm;23-39;UN; 35700 ;ACCESORIO; $30.000 ;;
253;319;;SOPLETE SOLDADOR A GAS;23-A;UN; 22000 ;ACCESORIO; $18.487 ;;
254;32;;FAROL DOBLE FAZ 21LED 12V AM/ROJ  NEGRO    100mm;;UN; $17.850 ;FOCO; $15.000 ;;
255;320;;GAS BUTANO RONSON   50ML;23-50;UN; 5800 ;ACCESORIO; $4.874 ;;
256;321;;CAJA ORGANIZADORA;23-CAJA;UN; $5.000 ;HERRAMIENTAS ; $4.202 ;;
257;322;4;CAJA ORGANIZADORA STANLEY 430mmx330mmx88mm;23-88;UN; $25.000 ;HERRAMIENTAS ; $21.008 ;;
258;323;8;CAJA ORGANIZADORA PLASTICA CHICA 24C;23-24;UN; $6.000 ;HERRAMIENTAS ; $5.042 ;;
259;324;4;CAJA ORGANIZADORA 23D  380mmx32mmx7mm;46226;UN; $23.800 ;HERRAMIENTAS ; $20.000 ;;
;1;2;"PLUMILLA 14"" CLEANTECH HELLA";IMBEST;UN; $9.000 ;PLUMILLAS; $7.563 ;;
260;5;4;"PLUMILLA   16""";IMBEST;UN; $4.500 ;PLUMILLAS; $3.782 ;;
261;5;0;"PLUMILLA  18"" IMBEST";TP1920;UN; $6.000 ;PLUMILLAS; $5.042 ;;
262;5;2;"PLUMILLA   19""";IMBEST;UN; $4.500 ;PLUMILLAS; $3.782 ;;
;1;4;"PLUMILLA 19"" MULTI FLAT 2.0";IMBEST;UN; $6.500 ;PLUMILLAS; $5.462 ; ;
263;5;4;"PLUMILLA   21"" MULTI FLAT 2,0";IMBEST;UN; $6.500 ;PLUMILLAS; $5.462 ;;
264;5;5;"PLUMILLA   22""";IMBEST;UN; $5.000 ;PLUMILLAS; $4.202 ;;
265;5;3;"PLUMILLA  24""";IMBEST;UN; $6.800 ;PLUMILLAS; $5.714 ; ;
266;33;;FAROL DOBLE FAZ 21LED 24V AM/ROJ  NEGRO    100mm;;UN; $24.800 ;FOCO; $20.840 ;;
267;5;6;"PLUMILLA   26""";IMBEST;UN; $6.000 ;PLUMILLAS; $5.042 ;;
268;5;5;"PLUMILLA   28"" TIPO CAMION";IMBEST;UN; $7.500 ;PLUMILLAS; $6.303 ;; 
269;5;2;"PLUMILLA   28"" ";IMBEST;UN; $5.000 ;PLUMILLAS; $4.202 ;;
270;5;4;"PLUMILLA   32"" CAMION";IMBEST;UN; $15.000 ;PLUMILLAS; $12.605 ;;
271;5;4;"PLUMILLA   36""";IMBEST;UN; $17.000 ;PLUMILLAS; $14.286 ;;
272;5;4;"PLUMILLA    40""";IMBEST;UN; $17.000 ;PLUMILLAS; $14.286 ;;
273;335;;ENCHUFE MACHO 16 AMP;23-16;UN; 4000 ;ENCHUFE; $3.361 ;;
274;336;;ENCHUFE HEMBRA 16 AMP;23-16;UN; 4760 ;ENCHUFE; $4.000 ;; 
275;337;;ENCHUFE MACHO 10 AMP;46318;UN; 2300 ;ENCHUFE; $1.933 ;;
276;338;;ENCHUFE HEMBRA  10 AMP;46318;UN; 3000 ;ENCHUFE; $2.521 ;;
277;339;;ENCHUFE VOLANTE MENNEKES 2P 16AMP MACHO AZUL;23-16;UN; 6700 ;ENCHUFE; $5.630 ;;
278;34;;"FOCO DOBLE FAZ 24LED BIVOL AM/RO   4"" 1047car";1047;UN; $25.500 ;FOCO; $21.429 ;;
279;340;;ENCHUFE VOLANTE MENNKES 2P 16AMP HEMBRA AZUL;23-16;UN; 10000 ;ENCHUFE; $8.403 ;;
280;341;;ENCHUFE VOLANTE MENNEKES 2P 16AMP HEMBRA SOBREPUESTA;23-16;UN; 11500 ;ENCHUFE; $9.664 ;;
281;342;8;ADAPTADOR SCHUKO 10AMP 2200W BLANCO;23-2200;UN; $3.000 ;ENCHUFE; $2.521 ;;
282;343;;ENCHUFE HEMBRA EMBUTIDA 16AMP 2P 220V;23-220;UN; 11500 ;ENCHUFE;;;
283;344;;ENCHUFE HEMBRA EMBUTIDA  32AMP 2P 220V;23-220;UN; 27500 ;ENCHUFE;;;
284;345;;ENCHUFE MACHO 32AMP  220V;23-220;UN; 14200 ;ENCHUFE;;;
285;346;;AMARRAS PLASTICAS 4.8mm X 200mm;23-200;UN; 90 ;ACCESORIO; $76 ;;
286;347;;AMARRAS PLASTICAS 4.8mm X 300mm;23-300;UN; 100 ;ACCESORIO; $84 ;;
287;348;;AMARRAS PLASTICAS 4.8mm X 400mm;23-400;UN; 110 ;ACCESORIO; $92 ;;
288;349;;AMARRAS PLASTICAS 9 mm X 650mm;23-650;UN; 350 ;ACCESORIO; $294 ;;
289;35;;FOCO DOBLE FAZ 21LED 12-24V AM/ROJ  NEGRO  80mm  36513;36513;UN; $15.000 ;FOCO; $12.605 ;;
290;350;;CARTONERO METALICO 19X61mm;23-61;UN; 3500 ;HERRAMIENTAS ;;;
291;351;;KIT AMARRAS PLASTICAS DE COLORES 375 PCS;23-375;UN; 10700 ;ACCESORIO; $8.992 ;;
292;4;1;CORTA CORRIENTE 12V/ 24V   150AMP / 1000 AMP NOVAK;WH-A014;UN; $11.900 ;CORTA CORRIENTE ;;;
293;4;5;CORTA CORRIENTE BLINDADO 12-50V     600A-4000AMP;TA005703;UN; $34.000 ;CORTA CORRIENTE ;;;
294;4;3;CORTA CORRIENTE C/LLAVE DENGE M10;10051;UN; $23.800 ;CORTA CORRIENTE ;;;
295;4;1;CORTA CORRIENTE BLINDADO 12-50V 5702 300A-2500AMP;TA005702;UN; $31.500 ;CORTA CORRIENTE ;; ;
296;4;2;CORTA CORRIENTE 12V - 200AMP;10052;UN; $15.000 ;CORTA CORRIENTE ;;;
297;4;1;CORTA CORRIENTE 12V-24V 2 POSICIONES ;81004;UN; $18.000 ;CORTA CORRIENTE ;;;
298;4;2;SOLENOIDE AUXILIAR 12V;AS-SS9005P / ZM403;UN; $30.000 ;SOLENOIDE;;;
299;4;2;SOLENOIDE AUXILIAR  24V;ZM404;UN; $38.000 ;SOLENOIDE;;;
300;359;4;CAJA HERRAMIENTAS METALICA;FIXTEC;UN; $35.000 ;HERRAMIENTAS ;;;
301;36;;FOCO  10LED TROCHA AMBAR    100X50mm  09F132;09F132;UN; $6.500 ;FOCO; $5.462 ;;
302;4;5;SOLENOIDE AUXILIAR CONTINUO CHANCHITO 12V WAI;67-741;UN; $15.500 ;SOLENOIDE;;;
303;4;3;SOLENOIDE AUXILIAR FORD 12V;66-200;UN; $15.600 ;SOLENOIDE;;;
304;4;0;SOLENOIDE AUXILIAR CONTINUO CHANCHITO 24V WAI;23-24;UN; $15.600 ;SOLENOIDE;;;
305;4;0;SOLENOIDE PARADA MOTOR    12V CARRO ALPINE;46379;UN; $148.750 ;SOLENOIDE;;;
306;5;0;CABLE BATERIA ROJO INT 15mm / EXT 18mm Grueso;1 X 90;MT; $23.000 ;CABLE; $19.328 ;;
307;5;;CABLE ALTERNADOR NEGRO INT 6mm / EXT 9mm;1 X 16;MT; $6.000 ;CABLE; $5.042 ;;
308;5;;CABLE ALTERNADOR ROJO INT 6mm / EXT 9mm;1 X 16;MT; $6.000 ;CABLE; $5.042 ;;
309;5;;CABLE BATERIA NEGRO INT 8mm / EXT 12mm;1 X 35;MT; $11.500 ;CABLE; $9.664 ;;
310;5;;CABLE BATERIA ROJO INT 8mm / EXT 12mm;1 X 35;MT; $14.000 ;CABLE; $11.765 ;; 
311;5;;CABLE BATERIA ROJO INT 10mm / EXT 14mm;1 X 50;MT; $16.500 ;CABLE; $13.866 ;;
312;37;;FOCO 10LED TROCHA CRISTAL    100X50mm  09F132C;09F132C;UN; $6.500 ;FOCO; $5.462 ;;
313;5;;CABLE BATERIA NEGRO INT 10mm / EXT 14mm;1 X 50;MT; $16.500 ;CABLE; $13.866 ;;
314;5;;CABLE BATERIA NEGRO 13mm int / EXT 17mm;1 X 70;MT; $20.000 ;CABLE; $16.807 ;;
315;5;;CABLE BATERIA  ROJO 13mm  INT / EXT 17mm;1 X 70;MT; $20.000 ;CABLE; $16.807 ;;
316;5;;CABLE BATERIA 10mm NEGRO   RIGIDO;1 X 30;MT; $12.000 ;CABLE; $10.084 ;;
317;5;;CABLE BATERIA 10mm ROJO  RIGIDO;1 X 30;MT; $12.000 ;CABLE; $10.084 ;;
318;5;;CORDON 10 VIAS X 1,4mm JOISTICK;46135;MT; $2.800 ;CORDON; $2.353 ;;
319;5;;CORDON 2 VIAS X 1,5mm OLFLEX BK;46165;MT; 2500 ;CORDON; $2.101 ;;
320;5;;CORDON 3 VIAS X 2,5mm OLFLEX BK;46165;MT; 3450 ;CORDON; $2.899 ;;
321;5;;CORDON 3 VIAS X 1,5 OLFLEX BK;46165;MT; $2.850 ;CORDON; $2.395 ;;
322;5;;CORDON 4VIAS X 1,5mm NEGRO; ;MT; 3000 ;CORDON; $2.521 ;;
323;38;;FOCO 10LED  TROCHA  ROJO    100X50mm 09F132R;09F132R;UN; $6.500 ;FOCO; $5.462 ; ;
324;5;;CORDON 2 VIAS X 1,5mm GRIS;46165;MT; 2100 ;CORDON; $1.765 ;;
325;5;;CORDON 3 VIAS X 1,5 GRIS;46165;MT; 2200 ;CORDON; $1.849 ; ;
326;5;;CORDON 3 VIAS X 1,5 ESPECIAL NAR;46165;MT; 5200 ;CORDON; $4.370 ;;
327;5;;CORDON 2 VIAS X 1,5mm ESPECIAL NAR;46165;MT; 4800 ;CORDON; $4.034 ;;
328;5;;CORDON 3 VIAS X 0,75 mm WAR;23-75;MT; 4750 ;CORDON; $3.992 ;;
329;5;;CORDON 4 VIAS X 1,5mm 540P;23-540;MT; 7800 ;CORDON; $6.555 ;;
330;5;;CORDON TIERRA;23-CORDON;MT; $1.400 ;CORDON; $1.176 ;;
331;5;;CABLE N 8 ROJO;46257;MT; $1.600 ;CABLE; $1.345 ;;
332;5;;CABLE N 8 NEGRO;46257;MT; $1.600 ;CABLE; $1.345 ;;
333;5;;CABLE N 10   NEGRO;46318;MT; $1.400 ;CABLE; $1.176 ; ;
334;39;;BATERIA DE LITIO 20V, 4000 mah;23-4000;UN; 38000 ;ACCESORIO; $31.933 ;;
335;5;;CABLE N 10   ROJO;46318;MT; $1.400 ;CABLE; $1.176 ;;
336;5;;CABLE  N 12 NEGRO;46379;MT; $700 ;CABLE; $588 ;;
337;5;;CABLE  N 12  ROJO;46379;MT; $700 ;CABLE; $588 ;;
338;5;;CABLE  N 12  BLANCO;46379;MT; $700 ;CABLE; $588 ;;
339;5;;CABLE N 14  ROJO;23-14;MT; $500 ;CABLE; $420 ;;
340;5;;CABLE N 14  NEGRO;23-14;MT; $500 ;CABLE; $420 ;;
341;5;;CABLE N 16 BLANCO;23-16;MT; $300 ;CABLE; $252 ;;
342;5;;CABLE  N 16   ROJO;23-16;MT; $300 ;CABLE; $252 ;;
343;5;;CORDON 7 VIAS X 1,5 mm  OLFLEX;46165;MT; $6.000 ;CORDON ; $5.042 ;;
344;5;;CORDON COMUNICACIÓN 8 VIASX 1mm REC;46045;MT; $3.500 ;CORDON ; $2.941 ; ;
345;1;3;CINTA SUPER 33 3M X 20MT;23-20;UN; $10.710 ;CINTA ; $9.000 ;;
346;1;10;FOCO 10LED TROCHA VERDE    100X50mm  09F132G;09F132G;UN; $6.500 ;FOCO; $5.462 ; ;
347;1;29;FOCO LATERAL FLASH BLANCO 10LED ;100501;UN; $6.000 ;FOCO; $5.042 ;;
348;1;19;FOCO LATERAL FLASH AMBAR 10LED ;100502;UN; $6.000 ;FOCO; $5.042 ; ;
349;1;15;FOCO LATERAL FLASH ROJO 10LED ;100503;UN; $6.000 ;FOCO; $5.042 ;;
350;1;9;FOCO LATERAL FLASH 12V 6LED BLANCO 12-24V;67222;UN; $7.000 ;FOCO; $5.882 ; ;
;1B;2;FOCO LATERAL 24LED OVAL BIVOL ROJO 185 X 80mm;11011RO;UN; $12.000 ;FOCO; $10.084 ;;
;1B;4;MINI BARRA DEST 4LED CRISTAL BIVOL 96mm;17037CR;UN; $22.000 ;FOCO; $18.487 ; ;
;1B;4;MINI BARRA DEST 6LED CRISTAL BIVOL 128mm;17038CR;UN; $25.000 ;FOCO; $21.008 ; ;
351;2;3;FOCO SEÑALIZADOR 25LED BIVOLT 19,5 X 9cm;2503;UN; $12.500 ;FOCO; $10.504 ; ;
352;5;;CORDON COMUNICACION 6 VIAS X WAR;46196;MT; $25.000 ;CORDON ; $21.008 ;; 
353;5;;CORDON 12 X 1.5mm;46165;MT; $14.280 ;CORDON ; $12.000 ;;
354;5;;CORDON 6 VIAS X 1,5mm  TRAILER;46165;MT; $7.140 ;CORDON ; $6.000 ;;
355;5;;CORDON 7 VIAS X 1,5mm  TRAILER;46165;MT; $7.500 ;CORDON ; $6.303 ;;
356;404;;TERMINAL OJO 8  17,5   SC95-08;46257;UN; 2500 ;TERMINALES; $2.101 ;;
357;405;;TERMINAL OJO 8  15   SC70-08;46257;UN; 1800 ;TERMINALES; $1.513 ;;
358;406;;TERMINAL OJO 3/8 X 10  CABLE 00;23-00;UN; 2000 ;TERMINALES; $1.681 ;;
359;407;;TERMINAL OJO 5/16 X 8  CABLE 0;23-0;UN; 1100 ;TERMINALES; $924 ;;
360;408;;TERMINAL OJO 1/2 X 12 CABLE 000;23-000;UN; 2200 ;TERMINALES; $1.849 ;;
361;409;;TERMINAL OJO 12 X DI 13  SC50-12;46379;UN; 1200 ;TERMINALES; $1.008 ;;
362;41;;"FOCO 2""  AMBAR    C/ AMPOLLETA";;UN; $2.000 ;FOCO; $1.681 ;;
363;410;;TERMINAL OJO 10 X DI 13  SC50-10;46318;UN; 1500 ;TERMINALES; $1.261 ;;
364;411;;TERMINAL OJO 12 X DI 17,5  SC95-12;46379;UN; 3000 ;TERMINALES; $2.521 ;;
365;412;;TERMINAL OJO  1/0 AWG   TC-050               STANDARD;23-050;UN; 1690 ;TERMINALES; $1.420 ;;
366;413;;TERMINAL OJO    2/0 AWG  D/8,4mm       STANDARD;46135;UN; 1800 ;TERMINALES; $1.513 ;;
367;414;;TERMINAL OJO   3/0 AWG   TC-085             STANDARD;23-085;UN; 2100 ;TERMINALES; $1.765 ;;
368;415;;TERMINAL OJO    4/0 AWG   TC-095         STANDARD;23-095;UN; 2980 ;TERMINALES; $2.504 ;;
369;416;;TERMINAL AMARILLO MACHO;23-AMARILLO;UN; 120 ;TERMINALES; $101 ;;
370;417;;TERMINAL AMARILLO HEMBRA;23-AMARILLO;UN; 150 ;TERMINALES; $126 ;;
371;418;;TERMINAL HEMBRA  TRANSPARENTE;23-HEMBRA;UN; 150 ;TERMINALES; $126 ;;
372;419;;TERMINAL AZUL MACHO;23-AZUL;UN; 120 ;TERMINALES; $101 ;;
373;42;;"FOCO 2""  9LED AMBAR";;UN; $6.000 ;FOCO; $5.042 ;;
374;420;;TERMINAL AZUL HEMBRA;23-AZUL;UN; 120 ;TERMINALES; $101 ;;
375;421;;TERMINAL HEMBRA CELESTE;23-HEMBRA;UN; 150 ;TERMINALES; $126 ;;
376;422;;TERMINAL MACHO CELESTE;23-MACHO;UN; 200 ;TERMINALES; $168 ;;
377;423;;TERMINAL AMARILLO OJO  5/32   3.7mm;46226;UN; 200 ;TERMINALES; $168 ;;
378;424;;TERMINAL AMARILLO OJO     4mm     5,5-4;46135;UN; 200 ;TERMINALES; $168 ;;
379;425;;TERMINAL AMARILLO OJO  1/4     6,4 mm  5-6/10-12;46379;UN; 230 ;TERMINALES; $193 ;;
380;426;;TERMIAL AMARILLO OJO   3/16   5.3mm;46104;UN; 230 ;TERMINALES; $193 ;;
381;427;;TERMINAL AMARILLO OJO  3/8    10,5 mm  5-10/10-12;46379;UN; 300 ;TERMINALES; $252 ;;
382;428;;TERMINAL AMARILLO OJO  5/16      8,4mm  5-8- / 10-12;46379;UN; 250 ;TERMINALES; $210 ;;
383;429;;TERMINAL AMARILLO OJO  1/2  13mm  5-1/2 /  12-10;46318;UN; 350 ;TERMINALES; $294 ;;
384;43;;"FOCO 2"" 6 LED  AMBAR";;UN; $6.000 ;FOCO; $5.042 ;;
385;430;;TERMINAL OJO COBRE 10mm    300AMP;23-300;UN; 2000 ;TERMINALES; $1.681 ;;
386;431;;TERMINAL OJO COBRE 10mm    250AMP;23-250;UN; 1800 ;TERMINALES; $1.513 ;;
387;432;;TERMINAL OJO COBRE 5/16   8mm   100AMP;23-100;UN; 700 ;TERMINALES; $588 ;;
388;433;;TERMINAL OJO COBRE 5/16   8mm   80AMP;23-80;UN; 500 ;TERMINALES; $420 ;;
389;434;;TERMINAL OJO COBRE 1/4  6mm   40AMP;23-40;UN; 400 ;TERMINALES; $336 ;;
390;435;;TERMINAL OJO COBRE 1/4  6mm 20AMP SQ972;23-972;UN; 200 ;TERMINALES; $168 ;;
391;436;;TERMINAL OJO BRONCE 5/8  P/BARRA TIERRA;46257;UN; $1.900 ;TERMINALES; $1.597 ;;
392;437;;BARRA  COOPER  5/8 14mm X 1,5MT  100MICRAS;23-100;UN; $17.850 ;TERMINALES; $15.000 ;;
393;438;;TERMINAL OJO BRONCE 10mm int/ OJO 9mm 15001;23-15001;UN; 1600 ;ACC. BATERIA;;;
394;439;;TERMINAL OJO BRONCE 13mm int/ OJO 10mm 15016;23-15016;UN; 2800 ;ACC. BATERIA;;;
395;44;;"FOCO 2""  6LED AMBAR";;UN; $6.000 ;FOCO; $5.042 ;;
396;440;;TERMINAL BATERIA  C/FLANGE ROJO/NEGRO 5006 chico;23-5006;UN; 5000 ;ACC. BATERIA; $4.202 ;;
397;441;;TERMINAL BATERIA BRONCE POSITIVO;23-BRONCE;UN; 6000 ;ACC. BATERIA; $5.042 ;;
398;442;;TERMINAL BATERIA BRONCE NEGATIVO;23-BRONCE;UN; 6500 ;ACC. BATERIA; $5.462 ;;
399;443;;TERMINAL BATERIA BRONCE POSITIVO 18mm  5023;5023;UN; 3500 ;ACC. BATERIA; $2.941 ;;
400;444;;TERMINAL BATERIA BRONCE NEGATIVO 18mm 5023;5023;UN; 3500 ;ACC. BATERIA; $2.941 ;;
401;445;;TERMINAL BATERIA C/FLACHE 10mm ROJO/NEGRO ;5005;UN; 5000 ;ACC. BATERIA; $4.202 ;;
402;446;;TERMINAL BATERIA C/FLACHE 13mm  ROJO/NEGRO ;5011;UN; 6000 ;ACC. BATERIA; $5.042 ;;
403;447;;TERMINAL BATERIA C/FLANGE 18mm ROJO/NEGRO;15023;UN; 7000 ;ACC. BATERIA; $5.882 ;; 
404;448;;TERMINAL AMARILLO HORQUILLA;23-AMARILLO;UN; 160 ;TERMINALES; $134 ;;
405;449;;TERMINAL AZUL HORQUILLA;23-AZUL;UN; 120 ;TERMINALES; $101 ;;
406;45;;"FOCO 2"" 6 LED ROJO";;UN; $6.000 ;FOCO; $5.042 ; ;
407;450;;TERMINAL HEMBRA  DESCUBIERTA 9mm;46288;UN; 600 ;TERMINALES; $504 ;;
408;451;;TERMINAL HEMBRA DESC C/SEGURO 7 X 19mm IM182;23-182;UN; 100 ;TERMINALES; $84 ;;
409;452;;TERMINAL HEMBRA DESCUBIERTA C/SEG 2,8X5mm 972201;23-972201;UN; 100 ;TERMINALES; $84 ;;
410;453;;TERMINAL MACHO DESCUBIERTA C/SEGURO 6X0.8mm 976001;23-976001;UN; 100 ;TERMINALES; $84 ;;
411;454;;TERMINAL HEMBRA DESC 7X18mm S/SEGURO 24052;23-24052;UN; 100 ;TERMINALES; $84 ;;
412;455;;TERMINAL HEMBRA DESCUBIERTA C/SEGURO 8mm 24056;23-24056;UN; 100 ;TERMINALES; $84 ;;
413;456;;TERMINAL MACHO DESCUBIERTA C/SEGURO 7,5mm 24055;23-24055;UN; 100 ;TERMINALES; $84 ;;
414;457;;TERMINAL HEMBRA DESC PARLANTE C/SEG 13-026;23-026;UN; 100 ;TERMINALES; $84 ;;
415;458;;TERMINAL UNION CABLE AMARILLO;23-CABLE;UN; 170 ;TERMINALES; $143 ;;
416;459;;TERMINAL UNION CABLE AZUL;23-CABLE;UN; 170 ;TERMINALES; $143 ;;
417;46;;"FOCO 2"" 6 LED ROJO";;UN; $6.000 ;FOCO; $5.042 ;;
418;460;;TERMINAL AZUL OJO 10.5mm   3/8;46257;UN; 200 ;TERMINALES; $168 ;;
419;461;;TERMINAL AZUL OJO 8.4mm  5/16;23-16;UN; 200 ;TERMINALES; $168 ;;
420;462;;TERMINAL AZUL OJO 5.3mm   3/16;23-16;UN; 170 ;TERMINALES; $143 ;;
421;463;;TERMINAL AZUL  OJO 6.4mm     1/4;46135;UN; 170 ;TERMINALES; $143 ;;
422;464;;TERMINAL AZUL OJO 3.7mm   1/8;46257;UN; 100 ;TERMINALES; $84 ;;
423;465;;PINZAS BATERIA 75AMP   ROJO/NEGRO A25;23-25;UN; $2.500 ;ACC. BATERIA; $2.101 ;;
424;466;;PINZAS BATERIA 20AMP   ROJO/NEGRO;23-20;UN; $1.200 ;ACC. BATERIA; $1.008 ;;
425;467;;PINZAS ROJO / NEGRO   45AMP;23-45;UN; $2.000 ;ACC. BATERIA; $1.681 ;;
426;468;;PINZAS POSITIVA Y NEGATIVA  2000 AMP;23-2000;UN; $10.000 ;ACC. BATERIA; $8.403 ;;
427;469;;PINZAS BATERIA  10AMP;46318;UN; $1.300 ;ACC. BATERIA; $1.092 ;;
428;47;;"FOCO 2 1/2"" 4 LED AMBAR";;UN; $6.000 ;FOCO; $5.042 ;;
429;470;;PINZAS BATERIA 300 AMP;23-300;UN; $3.000 ;ACC. BATERIA; $2.521 ;;
430;471;;CABLE PUENTE BATERIA 1200AMP 2,5MTS;46165;UN; $15.000 ;ACC. BATERIA;;;
431;472;;CABLE PUENTE BATERIA 1200AMP 3MTS;46104;UN; $17.000 ;ACC. BATERIA;;;
432;473;;CABLE PUENTE BATERIA 1200AMP   7,5MTS;46165;UN; $30.000 ;ACC. BATERIA;;;
433;474;;PINZAS TIERRA 500 AMP PROFESIONAL;23-500;UN; $6.000 ;ACCESORIO; $5.042 ;;
434;475;;PINZAS PORTA ELECTRODO 600AMP PROFECIONAL;23-600;UN; $7.000 ;ACCESORIO; $5.882 ;;
435;2;;INTERRRUPTOR DE PALANCA LARGO ON-OFF;23-ON;UN; 7740 ;INTERRUPTOR; $6.504 ;;
436;2;;INTERRRUPTOR PALANCA 6P   14205PAL MOM-OFF-MOM MARGIRIUS;23-14205;UN; 12800 ;INTERRUPTOR; $10.756 ;;
437;2;;INTERRRUPTOR PALANCA ON-OFF-ON 6P POLLAK ;734577;UN; 17850 ;INTERRUPTOR; $15.000 ;;
438;2;;INTERRUPTOR PALANCA 3P MET ON-OFF-ON  MARGIRIUS;46104;UN; 10670 ;INTERRUPTOR; $8.966 ;;
439;48;;"FOCO 2 1/2"" 6 LED AMBAR";;UN; $6.000 ;FOCO; $5.042 ;;
440;2;;INTERRUPTOR PALANCA 2P ON/OFF  POLLAK ;734571;UN; 9000 ;INTERRUPTOR; $7.563 ;;
441;2;;INTERRUPTOR  PALANCA C/TAPA  ON/OFF  2S 350W ;2083;UN; 5000 ;INTERRUPTOR; $4.202 ;;
442;2;;INTERRUPTOR PALANCA LARGO MON/OFF 2P POLLAK;4579;UN; 11000 ;INTERRUPTOR; $9.244 ;;
443;2;;INTERRUPTOR DE TECLA 24V C/LUZ 20A   MARGIRIUS;14123;UN; 10000 ;INTERRUPTOR; $8.403 ;;
444;2;;INTERRUPTOR 3P   3SALIDAS   ON/OFF/ON   400W;23-400;UN; 2750 ;INTERRUPTOR; $2.311 ;;
445;2;8;INTERRUPTOR PALANCA 3P MON-OFF-MON  MARGIRIUS;14105;UN; 9000 ;INTERRUPTOR; $7.563 ;;
446;2;;INTERRUPTOR TECLA  ROJO 12-24V  35A  17R;23-17;UN; 3500 ;INTERRUPTOR; $2.941 ; ;
447;2;;INTERRUPTOR TECLA ON/OFF AMBAR 4S 12-24V  35A 17A;23-17;UN; 3500 ;INTERRUPTOR; $2.941 ;; 
